EVENTDATE,COUNTRY,ROUNDS,FIGHTER1,FIGHTERa,STANCE,DOB,COUNTRY,HEIGHT,WEIGHT,REACH,STRIKES_LANDED,STRIKING_ACCURACY,STRIKES_ABSORBED,STRIKING_DEFENCE,TAKEDOWNS_LANDED,TAKEDOWN_ACCURACY,TAKEDOWN_DEFENCE,SUBMISSION_AVERAGE,KNOCKDOWN_RATIO,AVERAGE_FIGHTTIME,STRIKES_STANDING,CLINCH_STRIKES,GROUND_STRIKES,HEAD_STRIKES,BODY_STRIKES,LEG_STRIKES,FIGHTER1RECENT1,FIGHTER1RECENT2,FIGHTER1RECENT3,FIGHTER1RECENT4,FIGHTER1NUMUFCFIGHTS,FIGHTER1RECENTBONUSES,FIGHTER1WINRECORD,FIGHTER1LOSSRECORD,FIGHTER1LAYOFFTIME,FIGHTER2,FIGHTERb,STANCE2,DOB2,COUNTRY2,HEIGHT2,WEIGHT2,REACH2,STRIKES_LANDED2,STRIKING_ACCURACY2,STRIKES_ABSORBED2,STRIKING_DEFENCE2,TAKEDOWNS_LANDED2,TAKEDOWN_ACCURACY2,TAKEDOWN_DEFENCE2,SUBMISSION_AVERAGE2,KNOCKDOWN_RATIO2,AVERAGE_FIGHTTIME2,STRIKES_STANDING2,CLINCH_STRIKES2,GROUND_STRIKES2,HEAD_STRIKES2,BODY_STRIKES2,LEG_STRIKES2,FIGHTER2RECENT1,FIGHTER2RECENT2,FIGHTER2RECENT3,FIGHTER2RECENT4,FIGHTER2NUMUFCFIGHTS,FIGHTER2RECENTBONUSES,FIGHTER2WINRECORD,FIGHTER2LOSSRECORD,FIGHTER2LAYOFFTIME,FIGHTER1OUTCOMEFORFIGHT,FIGHTER1WIN
16/08/2014, USA,3,Seth Baczynski,Seth Baczynski,Orthodox,1981, United States,190,170,190,3.08,0.31,3.14,0.51,0.89,0.16,0.48,0.8,0.3,9.09,0.67,0.21,0.12,0.66,0.23,0.11,U-DECLOSS,U-DECWIN,KO/TKOLOSS,U-DECLOSS,11,1,20,12,4,Alan Jouban,Alan Jouban,Southpaw,1981, United States,182,170,185,4.85,0.5,3.34,0.61,0.59,0.5,0.62,0,1.55,7.55,0.78,0.14,0.07,0.58,0.2,0.22,NA,NA,NA,NA,12,0,9,2,0,KO/TKOLOSS,WINNER-FIGHTER2
16/08/2014, USA,3,Brad Tavares,Brad Tavares,Orthodox,1987,United States,185,185,187,3,0.4,2.76,0.55,1.03,0.27,0.77,0,0.19,12.57,0.79,0.16,0.05,0.6,0.17,0.23,U-DECLOSS,U-DECWIN,U-DECWIN,U-DECWIN,9,0,12,3,4,Tim Boetsch,Tim Boetsch,Orthodox,1981, United States,182,185,187,2.93,0.5,2.9,0.57,1.45,0.34,0.59,0.8,0.48,9.02,0.63,0.25,0.12,0.57,0.25,0.17,SUBLOSS,S-DECWIN,U-DECLOSS,KO/TKOLOSS,14,0,17,7,4,KO/TKOLOSS,WINNER-FIGHTER2
16/08/2014, USA,3,Gray Maynard,Gray Maynard,Orthodox,1979, United States,175,155,177,1.92,0.32,2.64,0.66,2.91,0.47,0.81,0.7,0.35,12.52,0.65,0.15,0.2,0.75,0.2,0.04,KO/TKOLOSS,KO/TKOLOSS,S-DECWIN,KO/TKOLOSS,14,0,11,3,9,Ross Pearson,Ross Pearson,Orthodox,1984, United Kingdom,172,155,175,3.68,0.4,4.09,0.62,0.74,0.35,0.75,0,0.3,11.39,0.82,0.15,0.02,0.53,0.28,0.19,S-DECLOSS,CNCLOSS,KO/TKOWIN,KO/TKOWIN,12,0,15,7,2,KO/TKOLOSS,WINNER-FIGHTER2
16/08/2014, USA,3,Jussier Formiga,Jussier Formiga,Orthodox,1985, Brazil,165,125,170,1.42,0.39,2.34,0.64,1.82,0.35,0.87,0.6,0.17,11.18,0.72,0.12,0.17,0.74,0.16,0.11,SUBWIN,KO/TKOLOSS,U-DECWIN,KO/TKOLOSS,4,0,16,3,5,Zach Makovsky,Zach Makovsky,Southpaw,1983, United States,162,125,162,1.94,0.43,2.24,0.62,3.71,0.3,0.56,0.3,0,15,0.7,0.14,0.16,0.58,0.19,0.23,U-DECWIN,U-DECWIN,NA,NA,2,0,19,4,6,U-DECWIN,WINNER-FIGHTER1
16/08/2014, USA,3,Sam Alvey,Sam Alvey,Southpaw,1986, United States,187,185,190,3.11,0.45,3.22,0.55,0.08,0.16,0.81,0.1,0.62,9.26,0.7,0.25,0.06,0.65,0.18,0.17,NA,NA,NA,NA,19,0,23,5,0,Tom Watson,Tom Watson,Orthodox,1982, United Kingdom,185,185,185,4.01,0.44,4.41,0.5,0.15,0.07,0.43,0,0.15,14.15,0.72,0.26,0.02,0.45,0.22,0.33,S-DECLOSS,U-DECLOSS,KO/TKOWIN,S-DECLOSS,7,1,16,7,6,U-DECLOSS,WINNER-FIGHTER2
16/08/2014, USA,5,Ryan Bader,Ryan Bader,Orthodox,1983, United States,187,205,187,2.82,0.43,1.39,0.71,3.37,0.44,0.8,0.4,0.51,10.14,0.48,0.1,0.42,0.73,0.12,0.14,U-DECWIN,U-DECWIN,KO/TKOLOSS,SUBWIN,14,0,18,4,2,Ovince Saint Preux,Ovince Saint Preux,Southpaw,1983, United States,190,205,203,2.64,0.46,2.88,0.45,1.23,0.4,0.66,0.6,0.24,9.15,0.74,0.12,0.14,0.68,0.22,0.1,KO/TKOWIN,SUBWIN,KO/TKOWIN,M-DECWIN,11,1,16,5,2,U-DECWIN,WINNER-FIGHTER1
23/08/2014, USA,3,Neil Magny,Neil Magny,Orthodox,1987, United States,190,170,203,3.96,0.48,2.15,0.56,2.63,0.45,0.59,0.3,0.11,12.02,0.55,0.19,0.26,0.71,0.18,0.12,KO/TKOWIN,U-DECWIN,U-DECWIN,U-DECLOSS,6,0,11,4,2,Alex Garcia,Alex Garcia,Orthodox,1987, Dominican Republic,175,170,182,1.81,0.31,3.03,0.59,3.72,0.52,0.66,0.1,0.38,11.42,0.75,0.14,0.1,0.83,0.12,0.05,S-DECWIN,KO/TKOWIN,NA,NA,2,0,12,1,5,U-DECWIN,WINNER-FIGHTER1
23/08/2014, China,3,Alberto Mina,Alberto Mina,Orthodox,1982, Brazil,182,171,195,3.23,0.38,3.7,0.47,1.85,0.2,0.5,0,1.11,10.09,0.73,0.11,0.16,0.71,0.1,0.19,NA,NA,NA,NA,4,0,10,0,0,Shinsho Anzai,Shinsho Anzai,Orthodox,1985, Japan,170,170,177,3.23,0.58,3.75,0.45,1.83,0.16,0.75,0,0,8.12,0.56,0.42,0.02,0.7,0.22,0.08,NA,NA,NA,NA,4,0,8,1,0,KO/TKOWIN,WINNER-FIGHTER1
23/08/2014, China,5,Michael Bisping,Michael Bisping,Orthodox,1979, United Kingdom,185,185,190,4.33,0.38,2.71,0.65,1.05,0.43,0.63,0.3,0.33,12.36,0.81,0.1,0.09,0.72,0.12,0.15,U-DECLOSS,U-DECWIN,KO/TKOLOSS,U-DECWIN,23,0,24,6,4,Cung Le,Cung Le,Southpaw,1972, Vietnam,177,185,177,4.36,0.48,2.98,0.66,1.37,0.71,0.88,0.3,0.35,10.46,0.93,0.07,0,0.4,0.41,0.19,KO/TKOWIN,U-DECWIN,KO/TKOLOSS,KO/TKOWIN,11,0,9,2,21,KO/TKOWIN,WINNER-FIGHTER1
23/08/2014, USA,3,Anthony Rocco Martin,Anthony Rocco Martin,Orthodox,1989, United States,182,156,185,2.68,0.37,2.59,0.58,0.71,0.27,0.68,1,0.16,12.43,0.84,0.08,0.08,0.73,0.09,0.18,U-DECLOSS,NA,NA,NA,15,0,8,1,6,Beneil Dariush,Beneil Dariush,Southpaw,1989, Iran,177,155,182,3.98,0.49,2.63,0.59,1.75,0.32,0.8,1.1,0.5,8.49,0.6,0.2,0.2,0.58,0.25,0.17,KO/TKOLOSS,SUBWIN,NA,NA,18,0,7,0,4,SUBLOSS,WINNER-FIGHTER2
23/08/2014, China,3,Dong Hyun Kim,Dong Hyun Kim,Southpaw,1981,South Korea,180,170,193,2.12,0.49,1.89,0.58,2.93,0.43,0.71,0.6,0.3,11.05,0.37,0.2,0.44,0.77,0.1,0.13,KO/TKOWIN,KO/TKOWIN,U-DECWIN,U-DECWIN,13,1,19,2,5,Tyron Woodley,Tyron Woodley,Orthodox,1982, United States,175,170,187,2.33,0.48,2.72,0.55,1.08,0.4,0.87,0.4,0.77,13.55,0.49,0.26,0.25,0.58,0.32,0.11,U-DECLOSS,KO/TKOWIN,KO/TKOWIN,S-DECLOSS,14,0,13,2,2,KO/TKOLOSS,WINNER-FIGHTER2
23/08/2014, USA,3,Joby Sanchez,Joby Sanchez,Orthodox,1991,United States,167,125,172,3.22,0.36,2.82,0.63,0.95,0.71,0.51,0.4,0.53,11.16,0.84,0.07,0.08,0.75,0.23,0.02,NA,NA,NA,NA,5,0,10,0,0,Wilson Reis,Wilson Reis,Southpaw,1985, Brazil,162,125,165,1.83,0.29,3.04,0.55,5.15,0.42,0.47,0.6,0,12.08,0.67,0.14,0.19,0.56,0.13,0.31,S-DECLOSS,U-DECWIN,NA,NA,13,0,17,5,6,U-DECLOSS,WINNER-FIGHTER2
23/08/2014, USA,3,Chas Skelly,Chas Skelly,Orthodox,1985, United States,180,146,182,2.02,0.4,3.35,0.48,1.71,0.34,0.33,2.4,0.17,9.01,0.62,0.27,0.11,0.85,0.12,0.03,M-DECLOSS,NA,NA,NA,11,0,11,0,4,Tom Niinimaki,Tom Niinimaki,Orthodox,1982, Finland,175,145,175,1.91,0.54,2.31,0.58,2.97,0.46,0.33,0.5,0,7.35,0.67,0.09,0.24,0.33,0.29,0.38,SUBLOSS,S-DECWIN,NA,NA,4,0,22,6,3,SUBWIN,WINNER-FIGHTER1
23/08/2014, USA,5,Benson Henderson,Benson Henderson,Southpaw,1983, United States,175,170,177,2.93,0.45,1.79,0.63,2.4,0.45,0.63,0.8,0.18,16.13,0.59,0.21,0.2,0.43,0.31,0.26,SUBWIN,S-DECWIN,SUBLOSS,S-DECWIN,16,1,22,5,2,Rafael Dos Anjos,Rafael Dos Anjos,Southpaw,1984,Brazil,172,155,177,3.47,0.45,3.18,0.62,1.82,0.39,0.58,0.6,0.19,13.54,0.68,0.18,0.14,0.56,0.23,0.21,KO/TKOWIN,U-DECLOSS,U-DECWIN,U-DECWIN,15,0,21,7,2,KO/TKOLOSS,WINNER-FIGHTER2
23/08/2014, USA,3,Jordan Mein,Jordan Mein,Orthodox,1989, Canada,182,170,185,3.35,0.44,2.55,0.69,1.56,0.58,0.66,0.2,0.49,10.17,0.72,0.1,0.18,0.66,0.15,0.19,S-DECWIN,KO/TKOLOSS,KO/TKOWIN,U-DECWIN,6,1,28,9,4,Mike Pyle,Mike Pyle,Orthodox,1975, United States,182,170,187,2.74,0.45,2.84,0.6,1.8,0.35,0.7,1.5,0.39,7.25,0.58,0.2,0.22,0.67,0.17,0.16,KO/TKOWIN,KO/TKOLOSS,S-DECWIN,KO/TKOWIN,18,0,26,9,6,KO/TKOWIN,WINNER-FIGHTER1
23/08/2014, USA,3,Clay Collard,Clay Collard,Orthodox,1993, United States,180,155,185,4.22,0.32,5,0.5,2.81,0.39,0.71,0.5,0.51,14.42,0.74,0.16,0.1,0.59,0.21,0.2,NA,NA,NA,NA,4,0,13,4,0,Max Holloway,Max Holloway,Orthodox,1991, United States,180,146,175,6.47,0.44,4.52,0.61,0.22,0.83,0.83,0.4,0.39,14.08,0.84,0.09,0.07,0.74,0.21,0.05,SUBWIN,KO/TKOWIN,U-DECLOSS,S-DECLOSS,23,0,9,3,4,KO/TKOLOSS,WINNER-FIGHTER2
23/08/2014, USA,3,Aaron Phillips,Aaron Phillips,Southpaw,1989, United States,175,135,180,1.65,0.56,3.44,0.39,0,0,0.44,0.4,0,15,0.41,0.36,0.23,0.5,0.43,0.07,U-DECLOSS,NA,NA,NA,3,0,12,2,3,Matt Hobar,Matt Hobar,Southpaw,1987, United States,177,135,177,3.23,0.42,4.27,0.52,3.66,0.44,0.5,0,0.46,10.56,0.35,0.25,0.4,0.71,0.19,0.1,KO/TKOLOSS,NA,NA,NA,3,0,8,2,3,U-DECLOSS,WINNER-FIGHTER2
23/08/2014, USA,3,Thales Leites,Thales Leites,Orthodox,1981, Brazil,185,186,198,2.13,0.4,2.99,0.52,2.1,0.27,0.3,1.1,0.23,12.34,0.68,0.11,0.21,0.69,0.1,0.21,KO/TKOWIN,U-DECWIN,U-DECWIN,S-DECLOSS,11,0,23,4,4,Francis Carmont,Francis Carmont,Orthodox,1981, France,190,185,198,2.22,0.42,1.64,0.59,1.79,0.36,0.73,0.6,0.14,12.05,0.52,0.2,0.28,0.6,0.25,0.14,U-DECLOSS,U-DECLOSS,U-DECWIN,U-DECWIN,8,0,25,11,3,KO/TKOWIN,WINNER-FIGHTER1
23/08/2014, USA,3,Valmir Lazaro,Valmir Lazaro,Orthodox,1985, Brazil,182,155,185,4.87,0.37,4.09,0.61,1.33,0.4,0.96,0,0,15,0.91,0.09,0,0.7,0.15,0.15,NA,NA,NA,NA,3,0,14,3,0,James Vick,James Vick,Orthodox,1987, United States,190,155,193,4.13,0.39,3.31,0.6,0.26,0.33,0.57,0.7,0.55,9.1,0.9,0.07,0.03,0.61,0.25,0.13,SUBWIN,NA,NA,NA,14,0,5,0,12,U-DECLOSS,WINNER-FIGHTER2
30/08/2014, USA,3,Ramsey Nijem,Ramsey Nijem,Orthodox,1988, United States,180,155,190,3.05,0.44,1.62,0.62,5.32,0.62,0.55,1.1,0.53,8.28,0.54,0.15,0.31,0.78,0.13,0.09,KO/TKOWIN,U-DECWIN,SUBLOSS,KO/TKOLOSS,10,1,9,4,4,Diego Ferreira,Diego Ferreira,Orthodox,1985, Brazil,175,155,187,5.07,0.36,3.11,0.61,1.04,0.27,0.7,1,0.46,8.05,0.7,0.1,0.2,0.69,0.21,0.1,SUBWIN,NA,NA,NA,10,1,10,0,2,KO/TKOLOSS,WINNER-FIGHTER2
30/08/2014, USA,3,Damon Jackson,Damon Jackson,Switch,1988, United States,180,145,180,2.2,0.36,3.05,0.43,1.22,0.2,0.35,2.9,0,8.28,0.57,0.38,0.06,0.55,0.35,0.1,NA,NA,NA,NA,4,0,17,0,0,Yancy Medeiros,Yancy Medeiros,Orthodox,1987, United States,177,155,190,4.05,0.35,5.38,0.46,0.12,0.25,0.76,0.5,1.25,7.41,0.85,0.08,0.07,0.65,0.23,0.12,SUBLOSS,OverturnedLOSS,KO/TKOLOSS,KO/TKOWIN,16,0,9,2,4,SUBLOSS,WINNER-FIGHTER2
30/08/2014, USA,5,TJ Dillashaw,TJ Dillashaw,Orthodox,1986, United States,168,135,170,5.37,0.41,3.03,0.65,1.68,0.37,0.86,1,0.72,11.41,0.71,0.1,0.19,0.68,0.15,0.17,KO/TKOWIN,U-DECWIN,S-DECLOSS,KO/TKOWIN,16,2,11,2,3,Joe Soto,Joe Soto,Orthodox,1987, United States,167,135,165,3.36,0.41,5.37,0.67,0.85,0.21,0.7,1.9,0,8.51,0.89,0.01,0.1,0.82,0.07,0.11,NA,NA,NA,NA,8,0,15,2,0,KO/TKOWIN,WINNER-FIGHTER1
30/08/2014, USA,3,Lorenz Larkin,Lorenz Larkin,Orthodox,1986, United States,180,170,182,3.53,0.46,2.74,0.63,0.27,0.42,0.79,0.1,0.42,10.5,0.75,0.19,0.06,0.49,0.16,0.36,KO/TKOLOSS,U-DECLOSS,U-DECWIN,U-DECLOSS,9,0,14,4,3,Derek Brunson,Derek Brunson,Southpaw,1984, United States,185,185,195,3.77,0.47,2.95,0.54,3.02,0.31,1,0.4,0.77,6.32,0.6,0.2,0.2,0.73,0.09,0.18,KO/TKOLOSS,SUBWIN,U-DECWIN,KO/TKOLOSS,7,1,11,3,7,U-DECLOSS,WINNER-FIGHTER2
30/08/2014, USA,3,Ruan Potts,Ruan Potts,Orthodox,1978, South Africa,187,247,190,0.85,0.37,5.92,0.22,0.75,0.16,0.33,2.3,0,6.38,0.76,0.12,0.12,0.53,0.18,0.29,KO/TKOLOSS,NA,NA,NA,3,0,11,4,3,Anthony Hamilton,Anthony Hamilton,Orthodox,1980, United States,195,260,193,3.91,0.65,3.02,0.45,2.62,0.42,0.78,0,0.24,6.17,0.22,0.37,0.41,0.31,0.61,0.07,SUBLOSS,NA,NA,NA,10,0,12,3,2,KO/TKOLOSS,WINNER-FIGHTER2
5/09/2014, USA,3,Michael Chiesa,Michael Chiesa,Southpaw,1987, United States,185,156,190,2.07,0.39,1.95,0.52,3.84,0.51,0.68,1.1,0.12,8.55,0.58,0.13,0.29,0.74,0.18,0.08,U-DECWIN,SUBWIN,SUBLOSS,SUBWIN,5,0,11,1,4,Joe Lauzon,Joe Lauzon,Orthodox,1984, United States,177,155,180,2.84,0.39,5.39,0.54,2.39,0.45,0.54,2,0.21,8.08,0.55,0.17,0.28,0.88,0.09,0.02,U-DECWIN,U-DECLOSS,U-DECLOSS,SUBWIN,16,1,23,10,9,KO/TKOLOSS,WINNER-FIGHTER2
5/09/2014, USA,3,Justin Scoggins,Justin Scoggins,Southpaw,1992, United States,170,125,167,3.56,0.51,2.16,0.55,3.42,0.63,0.82,0.5,0.15,11.12,0.62,0.11,0.28,0.66,0.21,0.14,S-DECLOSS,U-DECWIN,KO/TKOWIN,NA,3,0,9,1,2,John Moraga,John Moraga,Orthodox,1984, United States,167,126,167,2.57,0.43,2.55,0.56,0.62,0.23,0.44,1.1,0.18,12.01,0.59,0.19,0.22,0.56,0.25,0.19,KO/TKOLOSS,S-DECWIN,SUBLOSS,SUBWIN,5,0,14,3,3,SUBLOSS,WINNER-FIGHTER2
5/09/2014, USA,3,Derrick Lewis,Derrick Lewis,Orthodox,1985, United States,190,260,200,2.64,0.5,2.09,0.44,0.54,0.26,0.52,0,0.4,9.55,0.4,0.2,0.4,0.77,0.18,0.05,KO/TKOWIN,KO/TKOWIN,NA,NA,2,0,11,2,2,Matt Mitrione,Matt Mitrione,Switch,1978, United States,190,265,208,3.55,0.5,2.79,0.64,0,0,0.55,0.7,1.53,6.18,0.75,0.1,0.15,0.72,0.09,0.19,KO/TKOWIN,SUBLOSS,KO/TKOWIN,KO/TKOLOSS,10,1,10,3,6,KO/TKOLOSS,WINNER-FIGHTER2
5/09/2014, USA,3,Ben Rothwell,Ben Rothwell,Orthodox,1981, United States,193,266,198,3.37,0.43,4.44,0.46,0.68,0.33,0.69,0.3,0.37,10.15,0.79,0.08,0.12,0.74,0.13,0.13,KO/TKOWIN,SUBLOSS,KO/TKOWIN,U-DECLOSS,14,0,33,9,13,Alistair Overeem,Alistair Overeem,Orthodox,1980, United Kingdom,193,260,203,3.71,0.64,2.33,0.58,1.44,0.56,0.73,0.8,0.9,8.47,0.49,0.23,0.27,0.5,0.35,0.15,U-DECWIN,KO/TKOLOSS,KO/TKOLOSS,KO/TKOWIN,34,0,37,13,7,KO/TKOWIN,WINNER-FIGHTER1
13/09/2014, Brazil,3,Leonardo Santos,Leonardo Santos,Orthodox,1980, Brazil,182,155,190,2.76,0.44,2.71,0.6,1.09,0.27,0.88,0.4,0.23,10.56,0.75,0.04,0.21,0.6,0.21,0.2,M-DECLOSS,SUBWIN,NA,NA,2,0,12,4,6,Efrain Escudero,Efrain Escudero,Orthodox,1986, Mexico,175,155,180,2.92,0.44,2.3,0.63,1.31,0.4,0.66,0.8,0.5,12.25,0.63,0.21,0.16,0.6,0.16,0.24,U-DECLOSS,U-DECLOSS,SUBLOSS,U-DECWIN,7,0,26,9,29,U-DECWIN,WINNER-FIGHTER1
13/09/2014, Brazil,3,Paulo Thiago,Paulo Thiago,Orthodox,1981, Brazil,180,170,187,1.71,0.39,1.99,0.63,1.42,0.31,0.63,1.2,0.4,11.24,0.59,0.29,0.12,0.61,0.26,0.13,U-DECLOSS,KO/TKOLOSS,U-DECWIN,U-DECLOSS,12,0,18,8,4,Sean Spencer,Sean Spencer,Orthodox,1987, United States,177,170,187,4.24,0.32,4.02,0.6,0.14,0.33,0.68,0,0.42,13.26,0.86,0.11,0.04,0.76,0.17,0.07,S-DECLOSS,U-DECWIN,S-DECWIN,SUBLOSS,4,0,11,3,6,U-DECLOSS,WINNER-FIGHTER2
13/09/2014, Brazil,3,Igor Araujo,Igor Araujo,Orthodox,1980, Brazil,185,170,195,1.52,0.42,2.86,0.49,0.86,0.15,0.22,0.6,0,13.08,0.61,0.13,0.26,0.46,0.29,0.25,U-DECWIN,U-DECWIN,NA,NA,4,0,25,7,6,George Sullivan,George Sullivan,Orthodox,1981, United States,182,170,185,3.53,0.39,2.42,0.57,1.37,0.2,0.38,0.7,0,9.23,0.56,0.14,0.3,0.57,0.23,0.2,U-DECWIN,NA,NA,NA,7,0,15,3,8,KO/TKOLOSS,WINNER-FIGHTER2
13/09/2014, Brazil,5,Antonio Silva,Antonio Silva,Orthodox,1979, Brazil,193,264,208,2.89,0.45,3.09,0.5,0.82,0.29,0.66,0.8,0.89,6.07,0.68,0.22,0.1,0.56,0.2,0.25,M-DECLOSS,KO/TKOLOSS,KO/TKOWIN,KO/TKOWIN,14,1,18,7,9,Andrei Arlovski,Andrei Arlovski,Orthodox,1979, Belarus,190,240,195,3.54,0.44,2.69,0.59,0.5,0.36,0.79,0.3,0.62,8.41,0.76,0.18,0.05,0.57,0.17,0.26,S-DECWIN,KO/TKOLOSS,U-DECLOSS,KO/TKOLOSS,21,0,22,9,3,KO/TKOLOSS,WINNER-FIGHTER2
13/09/2014, Brazil,3,Leandro Silva,Leandro Silva,Orthodox,1985, Brazil,175,155,182,2.39,0.48,2.08,0.63,1.76,0.37,0.65,0.4,0,12.45,0.86,0.12,0.02,0.5,0.26,0.24,U-DECLOSS,NA,NA,NA,8,0,17,2,15,Francisco Trinaldo,Francisco Trinaldo,Southpaw,1978, Brazil,175,155,177,3.11,0.44,2.56,0.6,1.09,0.46,0.61,0.6,0.29,11.26,0.65,0.19,0.16,0.61,0.27,0.12,U-DECLOSS,S-DECWIN,SUBLOSS,SUBWIN,22,0,14,4,4,U-DECLOSS,WINNER-FIGHTER2
13/09/2014, Brazil,3,Russell Doane,Russell Doane,Orthodox,1986, United States,170,135,177,1.75,0.4,1.68,0.53,2.11,0.45,0.52,0.8,0.38,9.46,0.49,0.18,0.33,0.75,0.18,0.07,S-DECWIN,SUBWIN,NA,NA,2,0,14,3,2,Iuri Alcantara,Iuri Alcantara,Southpaw,1980, Brazil,175,135,180,2.72,0.45,2.79,0.49,1.44,0.62,0.6,0.8,0.42,9.21,0.63,0.09,0.28,0.65,0.27,0.08,KO/TKOWIN,S-DECWIN,U-DECLOSS,KO/TKOWIN,9,0,30,5,4,U-DECLOSS,WINNER-FIGHTER2
13/09/2014, Brazil,3,Rani Yahya,Rani Yahya,Orthodox,1984, Brazil,167,135,170,1.59,0.36,1.74,0.5,2.86,0.32,0.24,2,0,9.35,0.66,0.09,0.25,0.56,0.21,0.23,CNCLOSS,S-DECLOSS,U-DECWIN,U-DECWIN,14,0,19,7,5,Johnny Bedford,Johnny Bedford,Orthodox,1983, United States,177,135,180,4.53,0.5,1.75,0.63,1.83,0.62,0.62,0,1.1,6.51,0.42,0.17,0.41,0.65,0.3,0.05,KO/TKOLOSS,CNCLOSS,SUBLOSS,KO/TKOWIN,5,0,21,12,3,SUBWIN,WINNER-FIGHTER1
20/09/2014, Japan,5,Roy Nelson,Roy Nelson,Orthodox,1976, United States,182,263,185,2.18,0.36,4.79,0.46,1.14,0.27,0.65,0.1,0.67,10.4,0.72,0.19,0.09,0.78,0.12,0.1,KO/TKOWIN,U-DECLOSS,U-DECLOSS,KO/TKOWIN,14,1,20,9,5,Mark Hunt,Mark Hunt,Orthodox,1974, New Zealand,177,265,182,2.81,0.43,2.9,0.51,0.51,0.55,0.64,0.2,0.67,11.1,0.85,0.07,0.08,0.79,0.11,0.1,M-DECLOSS,KO/TKOLOSS,KO/TKOWIN,KO/TKOWIN,18,2,9,7,9,KO/TKOLOSS,WINNER-FIGHTER2
20/09/2014, Japan,3,Katsunori Kikuno,Katsunori Kikuno,Orthodox,1981, Japan,172,145,167,2.64,0.4,2.47,0.61,1.88,0.75,0.76,0.8,0,5.33,0.9,0.06,0.04,0.67,0.15,0.18,KO/TKOLOSS,U-DECWIN,U-DECWIN,S-DECLOSS,7,0,23,6,4,Sam Sicilia,Sam Sicilia,Orthodox,1986, United States,172,145,170,2.46,0.33,3.55,0.59,1.45,0.43,0.7,0.9,0.14,8.39,0.66,0.13,0.22,0.69,0.2,0.12,U-DECWIN,SUBLOSS,KO/TKOWIN,U-DECLOSS,6,0,13,4,4,SUBWIN,WINNER-FIGHTER1
20/09/2014, Japan,3,Kyoji Horiguchi,Kyoji Horiguchi,Orthodox,1990, Japan,165,125,167,3.6,0.45,2.45,0.62,2,0.44,0.55,0,0.53,14.05,0.67,0.17,0.16,0.73,0.19,0.08,U-DECWIN,KO/TKOWIN,NA,NA,8,0,14,1,4,Jon Delos Reyes,Jon Delos Reyes,Orthodox,1987, Guam,167,125,170,2.99,0.38,4.14,0.51,3.2,0.83,0.55,1.9,1.28,5.52,0.47,0.31,0.21,0.67,0.21,0.11,SUBLOSS,NA,NA,NA,4,0,7,3,8,KO/TKOWIN,WINNER-FIGHTER1
20/09/2014, Japan,3,Johnny Case,Johnny Case,Orthodox,1989, United States,177,155,182,3.95,0.38,2.66,0.61,1.7,0.45,0.72,0.2,0.38,13.12,0.74,0.06,0.19,0.6,0.22,0.18,NA,NA,NA,NA,6,0,18,4,0,Kazuki Tokudome,Kazuki Tokudome,Southpaw,1987, Japan,180,155,185,2.26,0.41,3.63,0.53,2,0.38,0.78,0,0.29,13.09,0.64,0.17,0.19,0.71,0.12,0.18,S-DECLOSS,U-DECLOSS,U-DECWIN,NA,4,1,18,6,6,SUBWIN,WINNER-FIGHTER1
20/09/2014, Japan,3,Yoshihiro Akiyama,Yoshihiro Akiyama,Orthodox,1975, Japan,177,169,190,3.1,0.41,3.62,0.57,2.29,0.67,0.92,1,0,13.05,0.79,0.03,0.18,0.8,0.07,0.13,U-DECLOSS,KO/TKOLOSS,U-DECLOSS,SUBLOSS,20,0,13,5,31,Amir Sadollah,Amir Sadollah,Orthodox,1980, United States,180,170,190,4.71,0.46,3.55,0.6,0.57,0.27,0.6,0.3,0,12,0.68,0.24,0.08,0.46,0.26,0.28,U-DECLOSS,S-DECWIN,U-DECLOSS,KO/TKOWIN,10,0,6,4,24,U-DECWIN,WINNER-FIGHTER1
20/09/2014, Japan,3,Takanori Gomi,Takanori Gomi,Southpaw,1978, Japan,172,155,177,3.81,0.41,3.52,0.6,1.23,0.65,0.63,0.8,0.34,6.52,0.88,0.09,0.03,0.63,0.3,0.08,U-DECWIN,S-DECLOSS,S-DECWIN,KO/TKOWIN,24,2,35,9,5,Myles Jury,Myles Jury,Orthodox,1988, United States,177,145,185,2.94,0.42,2.16,0.66,2.16,0.55,0.5,0.3,0.41,9.15,0.65,0.04,0.31,0.69,0.11,0.2,U-DECWIN,S-DECWIN,KO/TKOWIN,U-DECWIN,5,0,14,0,6,KO/TKOLOSS,WINNER-FIGHTER2
20/09/2014, Japan,3,Masanori Kanehara,Masanori Kanehara,Orthodox,1982, Tokyo,170,135,170,1.88,0.49,1.63,0.62,1.44,0.5,0.63,0.9,0,12.23,0.65,0.17,0.18,0.63,0.3,0.07,U-DECWIN,NA,NA,NA,4,0,25,10,57,Alex Caceres,Alex Caceres,Southpaw,1988,United States,177,135,185,4.15,0.5,2.91,0.65,0.55,0.76,0.59,0.8,0.22,12.18,0.85,0.08,0.06,0.65,0.23,0.12,SUBLOSS,SUBWIN,S-DECWIN,OverturnedLOSS,23,1,10,6,2,U-DECWIN,WINNER-FIGHTER1
